Covid,Electricity,Season,State,Time,WeekTime,Value
No,Regional Reference Price,Summer,Queensland,12:00:00,Weekend,67.58516393
No,Electricity Demand,Summer,Queensland,12:30:00,Weekend,6503.336066
No,Regional Reference Price,Summer,Queensland,12:30:00,Weekend,113.0661475
No,Electricity Demand,Summer,Queensland,13:00:00,Weekend,6584.218443
No,Regional Reference Price,Summer,Queensland,13:00:00,Weekend,69.80655738
No,Electricity Demand,Summer,Queensland,13:30:00,Weekend,6677.512213
No,Regional Reference Price,Summer,Queensland,13:30:00,Weekend,98.33811475
No,Electricity Demand,Summer,Queensland,14:00:00,Weekend,6768.714098
No,Regional Reference Price,Summer,Queensland,14:00:00,Weekend,100.042541
No,Electricity Demand,Summer,Queensland,14:30:00,Weekend,6865.39418
No,Regional Reference Price,Summer,Queensland,14:30:00,Weekend,104.9747541
No,Electricity Demand,Summer,Queensland,15:00:00,Weekend,6971.017131
No,Regional Reference Price,Summer,Queensland,15:00:00,Weekend,103.5659016
No,Electricity Demand,Summer,Queensland,15:30:00,Weekend,7094.033689
No,Regional Reference Price,Summer,Queensland,15:30:00,Weekend,115.0286885
No,Electricity Demand,Summer,Queensland,16:00:00,Weekend,7224.25
No,Regional Reference Price,Summer,Queensland,16:00:00,Weekend,167.1704918
No,Electricity Demand,Summer,Queensland,16:30:00,Weekend,7350.834754
No,Regional Reference Price,Summer,Queensland,16:30:00,Weekend,283.957459
No,Electricity Demand,Summer,Queensland,17:00:00,Weekend,7487.863689
No,Regional Reference Price,Summer,Queensland,17:00:00,Weekend,251.3395902
No,Electricity Demand,Summer,Queensland,17:30:00,Weekend,7547.470984
No,Regional Reference Price,Summer,Queensland,17:30:00,Weekend,312.4770492
No,Electricity Demand,Summer,Queensland,18:00:00,Weekend,7551.150656
No,Regional Reference Price,Summer,Queensland,18:00:00,Weekend,149.4139344
No,Electricity Demand,Summer,Queensland,18:30:00,Weekend,7556.343525
No,Regional Reference Price,Summer,Queensland,18:30:00,Weekend,157.2227049
No,Electricity Demand,Summer,Queensland,19:00:00,Weekend,7625.455574
No,Regional Reference Price,Summer,Queensland,19:00:00,Weekend,218.6782787
No,Electricity Demand,Summer,Queensland,19:30:00,Weekend,7626.861311
No,Regional Reference Price,Summer,Queensland,19:30:00,Weekend,112.9483607
No,Electricity Demand,Summer,Queensland,20:00:00,Weekend,7559.451393
No,Regional Reference Price,Summer,Queensland,20:00:00,Weekend,106.3758197
No,Electricity Demand,Summer,Queensland,20:30:00,Weekend,7424.723197
No,Regional Reference Price,Summer,Queensland,20:30:00,Weekend,83.58213115
No,Electricity Demand,Summer,Queensland,21:00:00,Weekend,7209.686066
No,Regional Reference Price,Summer,Queensland,21:00:00,Weekend,71.55754098
No,Electricity Demand,Summer,Queensland,21:30:00,Weekend,7055.864016
No,Regional Reference Price,Summer,Queensland,21:30:00,Weekend,66.63983607
No,Electricity Demand,Summer,Queensland,22:00:00,Weekend,6859.97918
No,Regional Reference Price,Summer,Queensland,22:00:00,Weekend,59.56204918
No,Electricity Demand,Summer,Queensland,22:30:00,Weekend,6716.035902
No,Regional Reference Price,Summer,Queensland,22:30:00,Weekend,86.19032787
No,Electricity Demand,Summer,Queensland,23:00:00,Weekend,6592.481885
No,Regional Reference Price,Summer,Queensland,23:00:00,Weekend,116.9438525
No,Electricity Demand,Summer,Queensland,23:30:00,Weekend,6371.708279
No,Regional Reference Price,Summer,Queensland,23:30:00,Weekend,63.18196721
No,Electricity Demand,Summer,South Australia,00:00:00,Weekday,1520.974899
No,Regional Reference Price,Summer,South Australia,00:00:00,Weekday,84.2692953
No,Electricity Demand,Summer,South Australia,00:30:00,Weekday,1418.842609
No,Regional Reference Price,Summer,South Australia,00:30:00,Weekday,80.3177592
No,Electricity Demand,Summer,South Australia,01:00:00,Weekday,1352.314716
No,Regional Reference Price,Summer,South Australia,01:00:00,Weekday,82.53210702
No,Electricity Demand,Summer,South Australia,01:30:00,Weekday,1279.724749
No,Regional Reference Price,Summer,South Australia,01:30:00,Weekday,67.10311037
No,Electricity Demand,Summer,South Australia,02:00:00,Weekday,1233.278829
No,Regional Reference Price,Summer,South Australia,02:00:00,Weekday,103.1879933
No,Electricity Demand,Summer,South Australia,02:30:00,Weekday,1208.572508
No,Regional Reference Price,Summer,South Australia,02:30:00,Weekday,63.12110368
No,Electricity Demand,Summer,South Australia,03:00:00,Weekday,1195.121672
No,Regional Reference Price,Summer,South Australia,03:00:00,Weekday,69.47110368
No,Electricity Demand,Summer,South Australia,03:30:00,Weekday,1178.100468
No,Regional Reference Price,Summer,South Australia,03:30:00,Weekday,74.61391304
No,Electricity Demand,Summer,South Australia,04:00:00,Weekday,1170.74699
No,Regional Reference Price,Summer,South Australia,04:00:00,Weekday,61.08528428
No,Electricity Demand,Summer,South Australia,04:30:00,Weekday,1172.947057
No,Regional Reference Price,Summer,South Australia,04:30:00,Weekday,57.31826087
No,Electricity Demand,Summer,South Australia,05:00:00,Weekday,1195.163211
No,Regional Reference Price,Summer,South Australia,05:00:00,Weekday,75.71023411
No,Electricity Demand,Summer,South Australia,05:30:00,Weekday,1224.438863
No,Regional Reference Price,Summer,South Australia,05:30:00,Weekday,79.49749164
No,Electricity Demand,Summer,South Australia,06:00:00,Weekday,1284.037023
No,Regional Reference Price,Summer,South Australia,06:00:00,Weekday,76.64886288
No,Electricity Demand,Summer,South Australia,06:30:00,Weekday,1332.726756
No,Regional Reference Price,Summer,South Australia,06:30:00,Weekday,85.93481605
No,Electricity Demand,Summer,South Australia,07:00:00,Weekday,1396.835853
No,Regional Reference Price,Summer,South Australia,07:00:00,Weekday,96.89003345
No,Electricity Demand,Summer,South Australia,07:30:00,Weekday,1420.069398
No,Regional Reference Price,Summer,South Australia,07:30:00,Weekday,87.02795987
No,Electricity Demand,Summer,South Australia,08:00:00,Weekday,1400.058863
No,Regional Reference Price,Summer,South Australia,08:00:00,Weekday,85.37147157
No,Electricity Demand,Summer,South Australia,08:30:00,Weekday,1387.715151
No,Regional Reference Price,Summer,South Australia,08:30:00,Weekday,92.27939799
No,Electricity Demand,Summer,South Australia,09:00:00,Weekday,1369.524548
No,Regional Reference Price,Summer,South Australia,09:00:00,Weekday,86.96772575
No,Electricity Demand,Summer,South Australia,09:30:00,Weekday,1341.136221
No,Regional Reference Price,Summer,South Australia,09:30:00,Weekday,86.14575251
No,Electricity Demand,Summer,South Australia,10:00:00,Weekday,1319.546388
No,Regional Reference Price,Summer,South Australia,10:00:00,Weekday,90.3541806
No,Electricity Demand,Summer,South Australia,10:30:00,Weekday,1304.403077
No,Regional Reference Price,Summer,South Australia,10:30:00,Weekday,120.3071906
No,Electricity Demand,Summer,South Australia,11:00:00,Weekday,1296.820468
No,Regional Reference Price,Summer,South Australia,11:00:00,Weekday,94.04167224
No,Electricity Demand,Summer,South Australia,11:30:00,Weekday,1299.92107
No,Regional Reference Price,Summer,South Australia,11:30:00,Weekday,121.4794649
No,Electricity Demand,Summer,South Australia,12:00:00,Weekday,1302.047625
No,Regional Reference Price,Summer,South Australia,12:00:00,Weekday,92.07682274
No,Electricity Demand,Summer,South Australia,12:30:00,Weekday,1312.439766
No,Regional Reference Price,Summer,South Australia,12:30:00,Weekday,92.58334448
No,Electricity Demand,Summer,South Australia,13:00:00,Weekday,1329.37388
No,Regional Reference Price,Summer,South Australia,13:00:00,Weekday,94.75173913
No,Electricity Demand,Summer,South Australia,13:30:00,Weekday,1347.636455
No,Regional Reference Price,Summer,South Australia,13:30:00,Weekday,93.49628763
No,Electricity Demand,Summer,South Australia,14:00:00,Weekday,1370.634482
No,Regional Reference Price,Summer,South Australia,14:00:00,Weekday,141.689398
No,Electricity Demand,Summer,South Australia,14:30:00,Weekday,1390.186421
No,Regional Reference Price,Summer,South Australia,14:30:00,Weekday,131.6576254
No,Electricity Demand,Summer,South Australia,15:00:00,Weekday,1418.953411
No,Regional Reference Price,Summer,South Australia,15:00:00,Weekday,147.8388963
No,Electricity Demand,Summer,South Australia,15:30:00,Weekday,1461.389732
No,Regional Reference Price,Summer,South Australia,15:30:00,Weekday,145.7056856
No,Electricity Demand,Summer,South Australia,16:00:00,Weekday,1509.023311
No,Regional Reference Price,Summer,South Australia,16:00:00,Weekday,217.9793311
No,Electricity Demand,Summer,South Australia,16:30:00,Weekday,1561.601338
No,Regional Reference Price,Summer,South Australia,16:30:00,Weekday,197.4468227
No,Electricity Demand,Summer,South Australia,17:00:00,Weekday,1609.11913
No,Regional Reference Price,Summer,South Australia,17:00:00,Weekday,288.3114716
No,Electricity Demand,Summer,South Australia,17:30:00,Weekday,1652.391672
No,Regional Reference Price,Summer,South Australia,17:30:00,Weekday,271.9701338
No,Electricity Demand,Summer,South Australia,18:00:00,Weekday,1679.714582
No,Regional Reference Price,Summer,South Australia,18:00:00,Weekday,259.3529431
No,Electricity Demand,Summer,South Australia,18:30:00,Weekday,1708.115251
No,Regional Reference Price,Summer,South Australia,18:30:00,Weekday,273.7351171
No,Electricity Demand,Summer,South Australia,19:00:00,Weekday,1711.114114
No,Regional Reference Price,Summer,South Australia,19:00:00,Weekday,276.7627759
No,Electricity Demand,Summer,South Australia,19:30:00,Weekday,1696.149064
No,Regional Reference Price,Summer,South Australia,19:30:00,Weekday,252.3214047
No,Electricity Demand,Summer,South Australia,20:00:00,Weekday,1669.08311
No,Regional Reference Price,Summer,South Australia,20:00:00,Weekday,152.2408361
No,Electricity Demand,Summer,South Australia,20:30:00,Weekday,1651.597157
No,Regional Reference Price,Summer,South Australia,20:30:00,Weekday,139.3588629
No,Electricity Demand,Summer,South Australia,21:00:00,Weekday,1611.28709
No,Regional Reference Price,Summer,South Australia,21:00:00,Weekday,123.9201672
No,Electricity Demand,Summer,South Australia,21:30:00,Weekday,1550.077926
No,Regional Reference Price,Summer,South Australia,21:30:00,Weekday,80.71578595
No,Electricity Demand,Summer,South Australia,22:00:00,Weekday,1489.185117
No,Regional Reference Price,Summer,South Australia,22:00:00,Weekday,73.37591973
No,Electricity Demand,Summer,South Australia,22:30:00,Weekday,1427.286054
No,Regional Reference Price,Summer,South Australia,22:30:00,Weekday,76.2493311
No,Electricity Demand,Summer,South Australia,23:00:00,Weekday,1381.713144
No,Regional Reference Price,Summer,South Australia,23:00:00,Weekday,70.14966555
No,Electricity Demand,Summer,South Australia,23:30:00,Weekday,1364.146589
No,Regional Reference Price,Summer,South Australia,23:30:00,Weekday,73.29595318
No,Electricity Demand,Summer,South Australia,00:00:00,Weekend,1475.735902
No,Regional Reference Price,Summer,South Australia,00:00:00,Weekend,100.8004098
No,Electricity Demand,Summer,South Australia,00:30:00,Weekend,1373.031967
No,Regional Reference Price,Summer,South Australia,00:30:00,Weekend,67.25713115
No,Electricity Demand,Summer,South Australia,01:00:00,Weekend,1305.499754
No,Regional Reference Price,Summer,South Australia,01:00:00,Weekend,65.49131148
No,Electricity Demand,Summer,South Australia,01:30:00,Weekend,1231.880492
No,Regional Reference Price,Summer,South Australia,01:30:00,Weekend,62.04655738
No,Electricity Demand,Summer,South Australia,02:00:00,Weekend,1181.683115
No,Regional Reference Price,Summer,South Australia,02:00:00,Weekend,58.7052459
No,Electricity Demand,Summer,South Australia,02:30:00,Weekend,1153.965902
No,Regional Reference Price,Summer,South Australia,02:30:00,Weekend,56.11885246
No,Electricity Demand,Summer,South Australia,03:00:00,Weekend,1140.842459
No,Regional Reference Price,Summer,South Australia,03:00:00,Weekend,51.61696721
No,Electricity Demand,Summer,South Australia,03:30:00,Weekend,1121.603852
No,Regional Reference Price,Summer,South Australia,03:30:00,Weekend,52.16393443
No,Electricity Demand,Summer,South Australia,04:00:00,Weekend,1108.571967
No,Regional Reference Price,Summer,South Australia,04:00:00,Weekend,51.68327869
No,Electricity Demand,Summer,South Australia,04:30:00,Weekend,1101.970492
No,Regional Reference Price,Summer,South Australia,04:30:00,Weekend,53.09786885
No,Electricity Demand,Summer,South Australia,05:00:00,Weekend,1105.50623
No,Regional Reference Price,Summer,South Australia,05:00:00,Weekend,52.24221312
No,Electricity Demand,Summer,South Australia,05:30:00,Weekend,1111.379672
No,Regional Reference Price,Summer,South Australia,05:30:00,Weekend,53.30885246
No,Electricity Demand,Summer,South Australia,06:00:00,Weekend,1122.879098
No,Regional Reference Price,Summer,South Australia,06:00:00,Weekend,53.76073771
No,Electricity Demand,Summer,South Australia,06:30:00,Weekend,1123.970738
No,Regional Reference Price,Summer,South Australia,06:30:00,Weekend,57.6492623
No,Electricity Demand,Summer,South Australia,07:00:00,Weekend,1138.705984
No,Regional Reference Price,Summer,South Australia,07:00:00,Weekend,62.69245902
No,Electricity Demand,Summer,South Australia,07:30:00,Weekend,1139.973443
No,Regional Reference Price,Summer,South Australia,07:30:00,Weekend,60.45459016
No,Electricity Demand,Summer,South Australia,08:00:00,Weekend,1116.628361
No,Regional Reference Price,Summer,South Australia,08:00:00,Weekend,61.04852459
No,Electricity Demand,Summer,South Australia,08:30:00,Weekend,1103.643361
No,Regional Reference Price,Summer,South Australia,08:30:00,Weekend,60.1945082
No,Electricity Demand,Summer,South Australia,09:00:00,Weekend,1089.107951
No,Regional Reference Price,Summer,South Australia,09:00:00,Weekend,59.84704918
No,Electricity Demand,Summer,South Australia,09:30:00,Weekend,1064.247951
No,Regional Reference Price,Summer,South Australia,09:30:00,Weekend,64.86795082
No,Electricity Demand,Summer,South Australia,10:00:00,Weekend,1043.187049
No,Regional Reference Price,Summer,South Australia,10:00:00,Weekend,57.97434426
No,Electricity Demand,Summer,South Australia,10:30:00,Weekend,1027.919344
No,Regional Reference Price,Summer,South Australia,10:30:00,Weekend,59.09245902
No,Electricity Demand,Summer,South Australia,11:00:00,Weekend,1020.72959
No,Regional Reference Price,Summer,South Australia,11:00:00,Weekend,55.98
No,Electricity Demand,Summer,South Australia,11:30:00,Weekend,1017.417377
No,Regional Reference Price,Summer,South Australia,11:30:00,Weekend,61.65172131
No,Electricity Demand,Summer,South Australia,12:00:00,Weekend,1018.394508
No,Regional Reference Price,Summer,South Australia,12:00:00,Weekend,63.45204918
No,Electricity Demand,Summer,South Australia,12:30:00,Weekend,1020.053115
No,Regional Reference Price,Summer,South Australia,12:30:00,Weekend,64.1747541
No,Electricity Demand,Summer,South Australia,13:00:00,Weekend,1031.757295
No,Regional Reference Price,Summer,South Australia,13:00:00,Weekend,61.10622951
No,Electricity Demand,Summer,South Australia,13:30:00,Weekend,1036.531803
No,Regional Reference Price,Summer,South Australia,13:30:00,Weekend,64.01221312
No,Electricity Demand,Summer,South Australia,14:00:00,Weekend,1052.749098
No,Regional Reference Price,Summer,South Australia,14:00:00,Weekend,66.38
No,Electricity Demand,Summer,South Australia,14:30:00,Weekend,1075.717705
No,Regional Reference Price,Summer,South Australia,14:30:00,Weekend,64.02303279
No,Electricity Demand,Summer,South Australia,15:00:00,Weekend,1109.863934
No,Regional Reference Price,Summer,South Australia,15:00:00,Weekend,92.93688525
No,Electricity Demand,Summer,South Australia,15:30:00,Weekend,1157.34082
No,Regional Reference Price,Summer,South Australia,15:30:00,Weekend,82.52139344
No,Electricity Demand,Summer,South Australia,16:00:00,Weekend,1211.547049
No,Regional Reference Price,Summer,South Australia,16:00:00,Weekend,71.24696721
No,Electricity Demand,Summer,South Australia,16:30:00,Weekend,1276.641803
No,Regional Reference Price,Summer,South Australia,16:30:00,Weekend,103.1781148
No,Electricity Demand,Summer,South Australia,17:00:00,Weekend,1334.512787
No,Regional Reference Price,Summer,South Australia,17:00:00,Weekend,79.01606557
No,Electricity Demand,Summer,South Australia,17:30:00,Weekend,1396.562787
No,Regional Reference Price,Summer,South Australia,17:30:00,Weekend,88.69581967
No,Electricity Demand,Summer,South Australia,18:00:00,Weekend,1445.854918
No,Regional Reference Price,Summer,South Australia,18:00:00,Weekend,89.57360656
No,Electricity Demand,Summer,South Australia,18:30:00,Weekend,1483.358689
No,Regional Reference Price,Summer,South Australia,18:30:00,Weekend,87.91262295
No,Electricity Demand,Summer,South Australia,19:00:00,Weekend,1499.937377
No,Regional Reference Price,Summer,South Australia,19:00:00,Weekend,90.94614754
No,Electricity Demand,Summer,South Australia,19:30:00,Weekend,1496.953115
No,Regional Reference Price,Summer,South Australia,19:30:00,Weekend,99.73442623
No,Electricity Demand,Summer,South Australia,20:00:00,Weekend,1483.447049
No,Regional Reference Price,Summer,South Australia,20:00:00,Weekend,87.29639344
No,Electricity Demand,Summer,South Australia,20:30:00,Weekend,1472.147951
No,Regional Reference Price,Summer,South Australia,20:30:00,Weekend,85.47737705
